"matchID","gameNumber","roundNumber","roundtype","blueTeam","redTeam","score","distance","pointA","pointB","pointC"
"2579","4","1","Attack","318","336","3","0","149","227","457"
"2579","3","2","Lighthouse","318","336","1","0",NULL,NULL,NULL
"2579","3","1","Ruins","318","336","1","0",NULL,NULL,NULL
"2579","2","2","Defense","318","336","1","9498","91","0","0"
"2579","2","1","Attack","318","336","1","9497","136","0","0"
"2579","1","2","Defense","318","336","1","0","245","0","0"
"2579","1","1","Attack","318","336","2","0","114","198","0"
"2579","4","2","Defense","318","336","2","9821","139","353","0"
"2579","5","1","University","318","336","-1","0",NULL,NULL,NULL
"2579","5","2","City Center","318","336","-1","0",NULL,NULL,NULL
"2580","1","4","Attack","332","335","1","0","54","0","0"
"2580","2","1","Attack","332","335","3","0","52","237","444"
"2580","2","2","Defense","332","335","3","0","169","248","508"
"2580","2","3","Defense","332","335","0","7750","0","0","0"
"2580","2","4","Attack","332","335","0","7760","0","0","0"
"2580","3","1","Shrine","332","335","1","0",NULL,NULL,NULL
"2580","3","2","Sanctum","332","335","-1","0",NULL,NULL,NULL
"2580","3","3","Village","332","335","-1","0",NULL,NULL,NULL
"2580","4","1","Attack","332","335","3","0","81","178","383"
"2580","4","2","Defense","332","335","1","8660","93","0","0"
"2580","1","3","Defense","332","335","1","0","185","0","0"
"2580","1","2","Defense","332","335","2","0","67","300","0"
"2580","1","1","Attack","332","335","2","0","177","263","0"
"2581","3","1","Well","337","331","-1","0",NULL,NULL,NULL
"2581","2","4","Attack","337","331","1","9339","63","0","0"
"2581","2","3","Defense","337","331","1","9338","44","0","0"
"2581","2","2","Defense","337","331","3","0","55","243","356"
"2581","2","1","Attack","337","331","3","0","133","250","324"
"2581","1","4","Defense","337","331","1","3300","90","0","0"
"2581","1","3","Attack","337","331","1","0","178","0","0"
"2581","1","2","Defense","337","331","2","0","139","315","0"
"2581","1","1","Attack","337","331","2","0","71","351","0"
"2581","3","2","Ruins","337","331","-1","0",NULL,NULL,NULL
"2581","4","1","Attack","337","331","0","8284","0","0","0"
"2581","4","2","Defense","337","331","0","8285","0","0","0"
"2581","5","1","Gardens","337","331","-1","0",NULL,NULL,NULL
"2581","5","2","University","337","331","-1","0",NULL,NULL,NULL
"2582","1","4","Attack","333","330","2","0","95","316","0"
"2582","1","5","Defense","333","330","0","0","0","0","0"
"2582","1","6","Attack","333","330","0","0","0","0","0"
"2582","2","1","Attack","333","330","3","0","277","347","563"
"2582","2","2","Defense","333","330","3","0","42","140","253"
"2582","2","3","Defense","333","330","0","3300","0","0","0"
"2582","3","1","Lighthouse","333","330","-1","0",NULL,NULL,NULL
"2582","3","2","Ruins","333","330","1","0",NULL,NULL,NULL
"2582","3","3","Well","333","330","-1","0",NULL,NULL,NULL
"2582","4","1","Attack","333","330","3","0","161","280","424"
"2582","4","2","Defense","333","330","1","8551","292","0","0"
"2583","3","1","Well","338","328","-1","0",NULL,NULL,NULL
"2583","2","4","Defense","338","328","0","3300","0","0","0"
"2583","2","3","Attack","338","328","0","0","0","0","0"
"2583","2","2","Defense","338","328","3","0","96","213","281"
"2583","2","1","Attack","338","328","3","0","162","244","475"
"2583","1","4","Attack","338","328","0","3300","0","0","0"
"2583","1","3","Defense","338","328","0","0","0","0","0"
"2583","1","2","Defense","338","328","2","0","128","445","0"
"2583","1","1","Attack","338","328","2","0","65","389","0"
"2582","1","3","Defense","333","330","2","0","45","148","0"
"2582","1","2","Defense","333","330","2","0","54","470","0"
"2582","1","1","Attack","333","330","2","0","130","214","0"
"2584","2","1","Attack","329","334","2","5373","182","347","0"
"2584","2","2","Defense","329","334","2","5374","97","267","0"
"2584","3","1","Shrine","329","334","-1","0",NULL,NULL,NULL
"2584","3","2","Sanctum","329","334","1","0",NULL,NULL,NULL
"2584","3","3","Village","329","334","1","0",NULL,NULL,NULL
"2584","4","1","Attack","329","334","2","3754","119","418","0"
"2584","4","2","Defense","329","334","1","7997","54","0","0"
"2584","5","1","University","329","334","1","0",NULL,NULL,NULL
"2584","5","2","Gardens","329","334","1","0",NULL,NULL,NULL
"2583","3","2","Ruins","338","328","-1","0",NULL,NULL,NULL
"2583","4","1","Attack","338","328","2","9642","227","307","0"
"2583","4","2","Defense","338","328","2","8393","79","381","0"
"2584","1","2","Defense","329","334","1","2500","64","0","0"
"2584","1","1","Attack","329","334","1","7290","205","0","0"
"2585","2","1","Attack","332","337","2","6118","61","418","0"
"2585","2","2","Defense","332","337","2","6119","100","357","0"
"2585","3","1","Ruins","332","337","-1","0",NULL,NULL,NULL
"2585","3","2","Well","332","337","-1","0",NULL,NULL,NULL
"2585","4","1","Attack","332","337","2","9638","194","310","0"
"2585","4","2","Defense","332","337","0","7988","0","0","0"
"2585","5","1","Gardens","332","337","1","0",NULL,NULL,NULL
"2585","5","2","University","332","337","1","0",NULL,NULL,NULL
"2586","4","1","Attack","336","331","3","0","204","340","500"
"2586","3","3","Shrine","336","331","1","0",NULL,NULL,NULL
"2586","3","2","Sanctum","336","331","1","0",NULL,NULL,NULL
"2586","3","1","Village","336","331","-1","0",NULL,NULL,NULL
"2586","2","2","Defense","336","331","1","10757","145","0","0"
"2586","2","1","Attack","336","331","2","8464","195","412","0"
"2586","1","4","Defense","336","331","0","3300","0","0","0"
"2586","1","3","Attack","336","331","0","0","0","0","0"
"2586","1","2","Defense","336","331","2","0","177","246","0"
"2586","1","1","Attack","336","331","2","0","226","402","0"
"2585","1","2","Defense","332","337","1","7810","90","0","0"
"2585","1","1","Attack","332","337","1","7800","107","0","0"
"2586","5","2","Gardens","336","331","-1","0",NULL,NULL,NULL
"2586","5","1","University","336","331","1","0",NULL,NULL,NULL
"2586","4","2","Defense","336","331","1","6653","81","0","0"
"2586","5","3","City Center","336","331","-1","0",NULL,NULL,NULL
"2587","1","2","Defense","335","318","0","3300","0","0","0"
"2587","2","1","Attack","335","318","2","7675","61","397","0"
"2587","2","2","Defense","335","318","2","7676","184","299","0"
"2587","3","1","Village","335","318","-1","0",NULL,NULL,NULL
"2587","3","2","Shrine","335","318","-1","0",NULL,NULL,NULL
"2587","4","1","Attack","335","318","2","8798","74","232","0"
"2587","4","2","Defense","335","318","2","8339","143","281","0"
"2587","5","1","University","335","318","1","0",NULL,NULL,NULL
"2587","1","1","Attack","335","318","0","0","0","0","0"
"2587","5","2","Gardens","335","318","1","0",NULL,NULL,NULL
"2588","2","2","Defense","334","333","2","7015","108","238","0"
"2588","3","1","Well","334","333","1","0",NULL,NULL,NULL
"2588","3","2","Lighthouse","334","333","1","0",NULL,NULL,NULL
"2588","4","1","Attack","334","333","3","0","73","177","310"
"2588","4","2","Defense","334","333","1","6208","69","0","0"
"2588","5","1","City Center","334","333","-1","0",NULL,NULL,NULL
"2588","5","2","University","334","333","1","0",NULL,NULL,NULL
"2588","5","3","Gardens","334","333","1","0",NULL,NULL,NULL
"2589","3","3","Shrine","330","338","1","0",NULL,NULL,NULL
"2589","3","2","Sanctum","330","338","1","0",NULL,NULL,NULL
"2589","3","1","Village","330","338","-1","0",NULL,NULL,NULL
"2589","2","2","Defense","330","338","1","12753","86","0","0"
"2589","2","1","Attack","330","338","1","12752","63","0","0"
"2589","1","2","Defense","330","338","0","3300","0","0","0"
"2589","1","1","Attack","330","338","0","0","0","0","0"
"2588","2","1","Attack","334","333","2","7014","76","251","0"
"2588","1","2","Defense","334","333","0","0","0","0","0"
"2588","1","1","Attack","334","333","1","9300","59","0","0"
"2590","1","1","Attack","328","329","1","0","100","0","0"
"2590","1","2","Defense","328","329","1","3300","65","0","0"
"2590","2","1","Attack","328","329","1","11418","199","0","0"
"2590","2","2","Defense","328","329","1","11419","69","0","0"
"2590","3","1","Lighthouse","328","329","-1","0",NULL,NULL,NULL
"2590","3","2","Ruins","328","329","1","0",NULL,NULL,NULL
"2590","3","3","Well","328","329","-1","0",NULL,NULL,NULL
"2590","4","1","Attack","328","329","2","6173","183","483","0"
"2590","4","2","Defense","328","329","2","6174","101","216","0"
"2589","4","1","Attack","330","338","2","4148","209","278","0"
"2589","4","2","Defense","330","338","2","4149","138","232","0"
"2591","1","2","Defense","331","335","1","8110","71","0","0"
"2591","2","1","Attack","331","335","3","0","54","196","330"
"2591","2","2","Defense","331","335","2","6677","193","384","0"
"2591","3","1","Lighthouse","331","335","-1","0",NULL,NULL,NULL
"2591","3","2","Ruins","331","335","-1","0",NULL,NULL,NULL
"2591","4","1","Attack","331","335","3","0","120","210","409"
"2592","4","1","Attack","318","332","1","6050","134","0","0"
"2592","3","2","Lighthouse","318","332","-1","0",NULL,NULL,NULL
"2592","3","1","Ruins","318","332","-1","0",NULL,NULL,NULL
"2592","2","2","Defense","318","332","2","6805","100","180","0"
"2592","2","1","Attack","318","332","2","6804","127","360","0"
"2592","1","3","Defense","318","332","0","3300","0","0","0"
"2592","1","2","Defense","318","332","2","0","105","168","0"
"2592","1","1","Attack","318","332","2","0","110","499","0"
"2591","1","1","Attack","331","335","1","8100","149","0","0"
"2591","4","2","Defense","331","335","0","6392","0","0","0"
"2593","5","3","Gardens","337","336","1","0",NULL,NULL,NULL
"2593","5","2","City Center","337","336","1","0",NULL,NULL,NULL
"2593","5","1","University","337","336","-1","0",NULL,NULL,NULL
"2593","4","4","Defense","337","336","0","7380","0","0","0"
"2593","4","3","Attack","337","336","0","7379","0","0","0"
"2593","4","2","Defense","337","336","3","0","198","319","425"
"2593","4","1","Attack","337","336","3","0","58","263","460"
"2593","3","2","Lighthouse","337","336","1","0",NULL,NULL,NULL
"2593","3","1","Ruins","337","336","1","0",NULL,NULL,NULL
"2593","2","2","Defense","337","336","1","8633","218","0","0"
"2593","1","1","Attack","337","336","2","0","171","219","0"
"2593","1","2","Defense","337","336","2","0","128","197","0"
"2593","1","3","Attack","337","336","2","0","130","198","0"
"2593","1","4","Defense","337","336","1","0","166","0","0"
"2593","2","1","Attack","337","336","3","0","97","218","416"
"2592","4","2","Defense","318","332","0","7647","0","0","0"
"2592","5","1","University","318","332","1","0",NULL,NULL,NULL
"2592","5","2","Gardens","318","332","-1","0",NULL,NULL,NULL
"2592","5","3","City Center","318","332","-1","0",NULL,NULL,NULL
"2594","3","3","Sanctum","337","338","-1","0",NULL,NULL,NULL
"2594","3","2","Village","337","338","-1","0",NULL,NULL,NULL
"2594","3","1","Shrine","337","338","1","0",NULL,NULL,NULL
"2594","2","2","Defense","337","338","2","7263","95","302","0"
"2594","2","1","Attack","337","338","2","7262","83","394","0"
"2594","1","2","Defense","337","338","1","6200","81","0","0"
"2594","1","1","Attack","337","338","1","6190","99","0","0"
"2594","4","1","Attack","337","338","1","8857","268","0","0"
"2594","4","2","Defense","337","338","1","8858","120","0","0"
"2595","2","1","Attack","335","328","1","11747","223","0","0"
"2595","2","2","Defense","335","328","1","11748","61","0","0"
"2595","3","1","Sanctum","335","328","-1","0",NULL,NULL,NULL
"2595","3","2","Shrine","335","328","1","0",NULL,NULL,NULL
"2595","3","3","Village","335","328","-1","0",NULL,NULL,NULL
"2595","4","1","Attack","335","328","0","7930","0","0","0"
"2595","1","2","Defense","335","328","1","0","62","0","0"
"2595","1","1","Attack","335","328","2","0","67","343","0"
"2596","3","3","Sanctum","318","329","-1","0",NULL,NULL,NULL
"2596","3","2","Village","318","329","-1","0",NULL,NULL,NULL
"2596","3","1","Shrine","318","329","1","0",NULL,NULL,NULL
"2596","2","3","Attack","318","329","0","0","0","0","0"
"2596","2","2","Defense","318","329","3","0","118","248","497"
"2596","2","1","Attack","318","329","3","0","142","301","416"
"2596","1","2","Defense","318","329","1","0","81","0","0"
"2596","1","1","Attack","318","329","2","0","131","361","0"
"2597","3","2","Shrine","332","333","1","0",NULL,NULL,NULL
"2597","3","1","Sanctum","332","333","1","0",NULL,NULL,NULL
"2597","2","2","Defense","332","333","1","12597","187","0","0"
"2597","2","1","Attack","332","333","3","0","59","189","360"
"2597","1","2","Defense","332","333","0","0","0","0","0"
"2597","1","1","Attack","332","333","2","0","122","205","0"
"2598","4","1","Attack","336","334","2","8521","228","357","0"
"2598","3","2","Lighthouse","336","334","-1","0",NULL,NULL,NULL
"2598","3","1","Ruins","336","334","-1","0",NULL,NULL,NULL
"2598","2","2","Defense","336","334","1","9556","74","0","0"
"2598","2","1","Attack","336","334","1","9555","177","0","0"
"2598","1","2","Defense","336","334","1","3300","238","0","0"
"2598","1","1","Attack","336","334","1","0","175","0","0"
"2597","4","1","Attack","332","333","1","8954","160","0","0"
"2597","4","2","Defense","332","333","1","8955","64","0","0"
"2597","5","1","City Center","332","333","-1","0",NULL,NULL,NULL
"2597","5","2","University","332","333","-1","0",NULL,NULL,NULL
"2598","4","2","Defense","336","334","2","7955","165","387","0"
"2598","5","1","University","336","334","-1","0",NULL,NULL,NULL
"2598","5","2","City Center","336","334","-1","0",NULL,NULL,NULL
"2599","1","1","Attack","331","330","2","0","150","367","0"
"2599","1","2","Defense","331","330","2","0","73","405","0"
"2599","1","3","Defense","331","330","0","0","0","0","0"
"2599","1","4","Attack","331","330","0","0","0","0","0"
"2599","2","1","Attack","331","330","3","0","55","323","394"
"2599","2","2","Defense","331","330","3","0","55","178","265"
"2599","2","3","Attack","331","330","0","4590","0","0","0"
"2599","2","4","Defense","331","330","0","0","0","0","0"
"2599","3","1","Lighthouse","331","330","1","0",NULL,NULL,NULL
"2599","3","2","Well","331","330","-1","0",NULL,NULL,NULL
"2599","3","3","Ruins","331","330","-1","0",NULL,NULL,NULL
"2599","4","1","Attack","331","330","2","5972","100","219","0"
"2599","4","2","Defense","331","330","0","8364","0","0","0"
"2596","4","1","Attack","318","329","1","8793","70","0","0"
"2596","4","2","Defense","318","329","1","8794","70","0","0"
"2600","1","1","Attack","328","318","1","0","167","0","0"
"2600","1","2","Defense","328","318","1","3300","149","0","0"
"2600","2","1","Attack","328","318","2","6159","149","353","0"
"2600","2","2","Defense","328","318","2","6160","77","180","0"
"2600","3","1","Lighthouse","328","318","-1","0",NULL,NULL,NULL
"2600","3","2","Well","328","318","1","0",NULL,NULL,NULL
"2600","3","3","Ruins","328","318","1","0",NULL,NULL,NULL
"2600","4","1","Attack","328","318","2","7152","223","335","0"
"2600","4","2","Defense","328","318","2","6612","100","463","0"
"2601","1","1","Attack","333","331","1","9240","67","0","0"
"2601","1","2","Defense","333","331","1","9250","84","0","0"
"2601","2","1","Attack","333","331","0","7120","0","0","0"
"2601","2","2","Defense","333","331","0","7130","0","0","0"
"2601","3","1","Shrine","333","331","-1","0",NULL,NULL,NULL
"2601","3","2","Sanctum","333","331","1","0",NULL,NULL,NULL
"2601","3","3","Village","333","331","1","0",NULL,NULL,NULL
"2601","4","1","Attack","333","331","2","5302","81","175","0"
"2601","4","2","Defense","333","331","0","7579","0","0","0"
"2602","1","1","Attack","330","335","1","5890","291","0","0"
"2602","1","2","Defense","330","335","1","5900","161","0","0"
"2602","2","1","Attack","330","335","2","6342","43","137","0"
"2602","2","2","Defense","330","335","2","6343","60","293","0"
"2602","3","1","Ruins","330","335","1","0",NULL,NULL,NULL
"2602","3","2","Well","330","335","1","0",NULL,NULL,NULL
"2602","4","1","Attack","330","335","3","0","71","209","453"
"2602","4","2","Defense","330","335","3","0","262","362","506"
"2602","4","3","Defense","330","335","0","5025","0","0","0"
"2602","4","4","Attack","330","335","0","5026","0","0","0"
"2603","1","4","Attack","334","332","1","3300","255","0","0"
"2603","2","1","Attack","334","332","3","0","63","323","490"
"2603","2","2","Defense","334","332","0","0","0","0","0"
"2603","3","1","Ruins","334","332","-1","0",NULL,NULL,NULL
"2603","3","2","Lighthouse","334","332","1","0",NULL,NULL,NULL
"2603","3","3","Well","334","332","1","0",NULL,NULL,NULL
"2603","4","1","Attack","334","332","2","7114","71","213","0"
"2603","4","2","Defense","334","332","2","7115","162","274","0"
"2603","5","1","City Center","334","332","-1","0",NULL,NULL,NULL
"2603","5","2","Gardens","334","332","1","0",NULL,NULL,NULL
"2604","3","3","Village","338","336","1","0",NULL,NULL,NULL
"2604","3","2","Sanctum","338","336","-1","0",NULL,NULL,NULL
"2604","3","1","Shrine","338","336","1","0",NULL,NULL,NULL
"2604","2","2","Defense","338","336","1","9585","139","0","0"
"2604","2","1","Attack","338","336","1","9584","87","0","0"
"2604","1","2","Defense","338","336","1","0","82","0","0"
"2604","1","1","Attack","338","336","1","8730","51","0","0"
"2603","1","3","Defense","334","332","1","0","61","0","0"
"2603","1","2","Defense","334","332","2","0","126","404","0"
"2603","1","1","Attack","334","332","2","0","66","135","0"
"2603","5","3","University","334","332","-1","0",NULL,NULL,NULL
"2604","4","1","Attack","338","336","2","9910","74","150","0"
"2604","4","2","Defense","338","336","2","9911","172","241","0"
"2605","2","1","Attack","329","337","0","0","0","0","0"
"2605","2","2","Defense","329","337","0","3300","0","0","0"
"2605","3","1","Sanctum","329","337","1","0",NULL,NULL,NULL
"2605","3","2","Shrine","329","337","1","0",NULL,NULL,NULL
"2605","4","1","Attack","329","337","1","5782","80","0","0"
"2605","4","2","Defense","329","337","0","8239","0","0","0"
"2605","5","1","City Center","329","337","1","0",NULL,NULL,NULL
"2605","5","2","University","329","337","-1","0",NULL,NULL,NULL
"2605","1","2","Defense","329","337","0","0","0","0","0"
"2605","1","1","Attack","329","337","1","0","228","0","0"
"2606","1","1","Attack","330","318","0","0","0","0","0"
"2606","1","2","Defense","330","318","0","3300","0","0","0"
"2606","2","1","Attack","330","318","1","12259","93","0","0"
"2606","2","2","Defense","330","318","1","12260","79","0","0"
"2606","3","1","Well","330","318","1","0",NULL,NULL,NULL
"2606","3","2","Lighthouse","330","318","1","0",NULL,NULL,NULL
"2606","4","1","Attack","330","318","2","4684","181","318","0"
"2606","4","2","Defense","330","318","2","4685","113","407","0"
"2607","1","1","Attack","334","331","2","0","75","171","0"
"2607","1","2","Defense","334","331","2","0","64","359","0"
"2607","1","3","Defense","334","331","1","0","128","0","0"
"2607","1","4","Attack","334","331","1","3300","56","0","0"
"2607","2","1","Attack","334","331","3","0","176","293","513"
"2607","2","2","Defense","334","331","2","6925","192","283","0"
"2607","3","1","Lighthouse","334","331","-1","0",NULL,NULL,NULL
"2607","3","2","Ruins","334","331","1","0",NULL,NULL,NULL
"2607","3","3","Well","334","331","1","0",NULL,NULL,NULL
"2607","4","1","Attack","334","331","1","6355","93","0","0"
"2607","4","2","Defense","334","331","1","6356","174","0","0"
"2607","5","1","City Center","334","331","-1","0",NULL,NULL,NULL
"2607","5","2","University","334","331","1","0",NULL,NULL,NULL
"2607","5","3","Gardens","334","331","-1","0",NULL,NULL,NULL
"2608","4","2","Defense","333","335","2","7998","143","229","0"
"2608","4","1","Attack","333","335","2","9104","72","264","0"
"2608","3","3","Lighthouse","333","335","1","0",NULL,NULL,NULL
"2608","3","2","Well","333","335","-1","0",NULL,NULL,NULL
"2608","3","1","Ruins","333","335","1","0",NULL,NULL,NULL
"2608","2","2","Defense","333","335","1","9679","92","0","0"
"2608","1","1","Attack","333","335","2","0","63","387","0"
"2608","1","2","Defense","333","335","1","0","46","0","0"
"2608","2","1","Attack","333","335","3","0","127","274","385"
"2609","1","1","Attack","338","332","0","0","63","0","0"
"2609","1","2","Defense","338","332","0","3300","225","0","0"
"2609","2","1","Attack","338","332","0","0","0","0","0"
"2609","2","2","Defense","338","332","0","3300","0","0","0"
"2609","3","1","Lighthouse","338","332","1","0",NULL,NULL,NULL
"2609","3","2","Ruins","338","332","1","0",NULL,NULL,NULL
"2609","4","1","Attack","338","332","1","7822","228","0","0"
"2609","4","2","Defense","338","332","1","7823","175","0","0"
"2610","2","2","Defense","329","336","2","4889","98","210","0"
"2610","2","1","Attack","329","336","2","4888","64","332","0"
"2610","1","4","Defense","329","336","0","4000","0","0","0"
"2610","1","3","Attack","329","336","0","3990","0","0","0"
"2610","1","2","Defense","329","336","2","0","101","198","0"
"2610","1","1","Attack","329","336","2","0","158","466","0"
"2610","3","1","Well","329","336","1","0",NULL,NULL,NULL
"2610","3","2","Lighthouse","329","336","-1","0",NULL,NULL,NULL
"2610","3","3","Ruins","329","336","1","0",NULL,NULL,NULL
"2610","4","1","Attack","329","336","0","7034","0","0","0"
"2610","4","2","Defense","329","336","0","7035","0","0","0"
"2611","4","1","Attack","328","337","3","0","273","341","445"
"2611","3","3","Sanctum","328","337","1","0",NULL,NULL,NULL
"2611","3","2","Village","328","337","-1","0",NULL,NULL,NULL
"2611","3","1","Shrine","328","337","1","0",NULL,NULL,NULL
"2611","2","3","Attack","328","337","0","3300","0","0","0"
"2611","2","2","Defense","328","337","3","0","195","422","551"
"2611","2","1","Attack","328","337","3","0","63","179","382"
"2611","1","2","Defense","328","337","1","3300","247","0","0"
"2611","1","1","Attack","328","337","1","0","113","0","0"
"2611","4","2","Defense","328","337","0","8589","0","0","0"
"2611","5","1","Gardens","328","337","1","0",NULL,NULL,NULL
"2611","5","2","University","328","337","1","0",NULL,NULL,NULL
"2595","4","2","Defense","335","328","0","7347","0","0","0"
"2605","5","3","Gardens","329","337","-1","0",NULL,NULL,NULL
"2612","1","1","Attack","337","330","1","9520","174","0","0"
"2612","1","2","Defense","337","330","0","0","0","0","0"
"2612","2","1","Attack","337","330","0","7230","0","0","0"
"2612","2","2","Defense","337","330","0","0","0","0","0"
"2612","3","1","Shrine","337","330","-1","0",NULL,NULL,NULL
"2612","3","2","Village","337","330","1","0",NULL,NULL,NULL
"2612","3","3","Sanctum","337","330","-1","0",NULL,NULL,NULL
"2612","4","1","Attack","337","330","3","0","89","357","512"
"2612","4","2","Defense","337","330","3","0","64","135","362"
"2612","4","3","Attack","337","330","1","5619","92","0","0"
"2612","4","4","Defense","337","330","1","5620","108","0","0"
"2613","3","3","Sanctum","335","334","1","0",NULL,NULL,NULL
"2613","3","2","Shrine","335","334","1","0",NULL,NULL,NULL
"2613","3","1","Village","335","334","-1","0",NULL,NULL,NULL
"2613","2","2","Defense","335","334","2","7033","121","294","0"
"2613","2","1","Attack","335","334","2","7032","136","391","0"
"2613","1","3","Attack","335","334","0","0","0","0","0"
"2613","1","2","Defense","335","334","2","0","195","503","0"
"2613","1","1","Attack","335","334","2","0","192","403","0"
"2613","4","1","Attack","335","334","2","8665","174","234","0"
"2613","4","2","Defense","335","334","2","8666","70","158","0"
"2614","4","1","Attack","331","338","2","6710","112","331","0"
"2614","3","3","Village","331","338","-1","0",NULL,NULL,NULL
"2614","3","2","Shrine","331","338","1","0",NULL,NULL,NULL
"2614","3","1","Sanctum","331","338","-1","0",NULL,NULL,NULL
"2614","2","2","Defense","331","338","2","6879","95","179","0"
"2614","2","1","Attack","331","338","2","6878","59","163","0"
"2614","1","4","Attack","331","338","1","3300","180","0","0"
"2614","1","3","Defense","331","338","1","0","317","0","0"
"2614","1","2","Defense","331","338","2","0","73","214","0"
"2614","1","1","Attack","331","338","2","0","56","135","0"
"2614","4","2","Defense","331","338","2","6711","172","261","0"
"2614","5","1","Gardens","331","338","1","0",NULL,NULL,NULL
"2614","5","2","City Center","331","338","1","0",NULL,NULL,NULL
"2615","2","1","Attack","338","335","3","0","70","251","368"
"2615","2","2","Defense","338","335","1","12262","250","0","0"
"2615","3","1","Shrine","338","335","-1","0",NULL,NULL,NULL
"2615","3","2","Village","338","335","-1","0",NULL,NULL,NULL
"2615","4","1","Attack","338","335","3","0","103","235","347"
"2615","4","2","Defense","338","335","2","5870","86","411","0"
"2615","1","2","Defense","338","335","0","0","0","0","0"
"2615","1","1","Attack","338","335","2","0","60","239","0"
"2616","1","1","Attack","318","333","1","7760","165","0","0"
"2616","1","2","Defense","318","333","1","0","119","0","0"
"2616","2","1","Attack","318","333","3","0","105","196","359"
"2616","2","2","Defense","318","333","0","8680","0","0","0"
"2616","3","1","Village","318","333","1","0",NULL,NULL,NULL
"2616","3","2","Sanctum","318","333","-1","0",NULL,NULL,NULL
"2616","3","3","Shrine","318","333","1","0",NULL,NULL,NULL
"2616","4","1","Attack","318","333","2","5266","92","309","0"
"2616","4","2","Defense","318","333","2","5267","66","172","0"
"2616","5","1","Gardens","318","333","-1","0",NULL,NULL,NULL
"2616","5","2","University","318","333","1","0",NULL,NULL,NULL
"2616","5","3","City Center","318","333","-1","0",NULL,NULL,NULL
"2617","4","1","Attack","330","336","1","5955","144","0","0"
"2617","3","2","Sanctum","330","336","1","0",NULL,NULL,NULL
"2617","3","1","Village","330","336","1","0",NULL,NULL,NULL
"2617","2","2","Defense","330","336","1","7840","144","0","0"
"2617","2","1","Attack","330","336","1","7839","276","0","0"
"2617","1","2","Defense","330","336","1","3300","93","0","0"
"2617","1","1","Attack","330","336","1","0","182","0","0"
"2617","4","2","Defense","330","336","1","5956","62","0","0"
"2618","1","3","Attack","334","318","0","0","0","0","0"
"2618","1","4","Defense","334","318","0","3300","0","0","0"
"2618","2","1","Attack","334","318","0","0","0","0","0"
"2618","2","2","Defense","334","318","0","3300","0","0","0"
"2618","3","1","Shrine","334","318","1","0",NULL,NULL,NULL
"2618","3","2","Sanctum","334","318","-1","0",NULL,NULL,NULL
"2618","3","3","Village","334","318","-1","0",NULL,NULL,NULL
"2618","4","1","Attack","334","318","3","0","150","273","475"
"2618","4","2","Defense","334","318","3","0","118","269","452"
"2618","4","3","Attack","334","318","1","3922","85","0","0"
"2618","4","4","Defense","334","318","1","3923","92","0","0"
"2619","1","1","Attack","336","328","2","0","103","164","0"
"2618","1","2","Defense","334","318","2","0","145","234","0"
"2618","1","1","Attack","334","318","2","0","128","460","0"
"2619","1","2","Defense","336","328","1","0","228","0","0"
"2619","2","1","Attack","336","328","2","6077","50","174","0"
"2619","2","2","Defense","336","328","2","6078","60","367","0"
"2619","3","1","Sanctum","336","328","-1","0",NULL,NULL,NULL
"2619","3","2","Shrine","336","328","-1","0",NULL,NULL,NULL
"2619","4","1","Attack","336","328","3","0","104","255","408"
"2619","4","2","Defense","336","328","2","6993","115","389","0"
"2620","1","1","Attack","332","329","2","0","131","493","0"
"2620","1","2","Defense","332","329","2","0","179","380","0"
"2620","1","3","Defense","332","329","0","3300","0","0","0"
"2620","2","1","Attack","332","329","3","0","80","211","292"
"2620","2","2","Defense","332","329","2","6281","76","294","0"
"2620","3","1","Well","332","329","1","0",NULL,NULL,NULL
"2620","3","2","Ruins","332","329","1","0",NULL,NULL,NULL
"2620","4","1","Attack","332","329","3","0","162","336","503"
"2620","4","2","Defense","332","329","2","9776","64","202","0"
"2620","5","1","University","332","329","-1","0",NULL,NULL,NULL
"2620","5","2","City Center","332","329","-1","0",NULL,NULL,NULL
"2621","4","1","Attack","328","332","3","0","76","151","374"
"2621","3","2","Village","328","332","1","0",NULL,NULL,NULL
"2621","3","1","Sanctum","328","332","1","0",NULL,NULL,NULL
"2621","2","2","Defense","328","332","1","8229","56","0","0"
"2621","2","1","Attack","328","332","1","8228","241","0","0"
"2621","1","2","Defense","328","332","1","3300","108","0","0"
"2621","1","1","Attack","328","332","1","0","276","0","0"
"2622","4","1","Attack","329","331","2","9943","126","339","0"
"2622","3","2","Well","329","331","-1","0",NULL,NULL,NULL
"2622","3","1","Lighthouse","329","331","-1","0",NULL,NULL,NULL
"2622","2","2","Defense","329","331","1","9364","217","0","0"
"2622","2","1","Attack","329","331","3","0","76","267","333"
"2622","1","2","Defense","329","331","1","0","212","0","0"
"2622","1","1","Attack","329","331","2","0","201","277","0"
"2621","4","2","Defense","328","332","2","9957","79","244","0"
"2622","4","2","Defense","329","331","2","8994","200","295","0"
"2623","2","1","Attack","333","337","3","0","281","479","644"
"2623","2","2","Defense","333","337","3","0","60","235","359"
"2623","2","3","Defense","333","337","0","3300","0","0","0"
"2623","3","1","Shrine","333","337","-1","0",NULL,NULL,NULL
"2623","3","2","Village","333","337","-1","0",NULL,NULL,NULL
"2623","4","1","Attack","333","337","2","6064","130","433","0"
"2623","4","2","Defense","333","337","2","6065","104","211","0"
