"matchID","gameNumber","gameWasPlayed","map","team1Score","team2Score","team1Distance","team2Distance","team1FastestFinish","team2FastestFinish","team1FastestPointACap","team2FastestPointACap","otKey"
"2622","1","1","Temple of Anubis","2","1","0","0","00:04:37","00:00:00","00:03:21","00:03:32",NULL
"2622","2","1","Numbani","3","1","0","9364","00:05:33","00:00:00","00:01:16","00:03:37",NULL
"2622","3","1","Ilios","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2622","4","1","Junkertown","2","2","9943","8994","00:00:00","00:00:00","00:02:06","00:03:20",NULL
"2623","1","1","Volskaya Industries","2","1","0","0","00:04:27","00:00:00","00:01:20","00:02:05",NULL
"2623","2","1","Numbani","3","3","0","3300","00:10:44","00:05:59","00:04:41","00:01:00",NULL
"2623","3","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2623","4","1","Route 66","2","2","6064","6065","00:00:00","00:00:00","00:02:10","00:01:44",NULL
"2623","5","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2624","1","1","Junkertown","2","2","9633","9634","00:00:00","00:00:00","00:01:12","00:01:04",NULL
"2624","2","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2624","3","1","Temple of Anubis","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2625","1","1","Route 66","2","2","5302","6671","00:00:00","00:00:00","00:03:04","00:01:07",NULL
"2625","2","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2625","3","1","Volskaya Industries","3","3","0","0","00:03:41","00:04:57","00:02:35","00:02:10",NULL
"2625","4","1","Numbani","2","3","7041","0","00:00:00","00:08:48","00:02:50","00:00:49",NULL
"2626","1","1","Blizzard World","0","0","8410","8420","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2626","2","1","Hanamura","2","2","0","3300","00:07:28","00:05:28","00:04:02","00:02:43",NULL
"2626","3","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2626","4","1","Dorado","2","2","8249","8250","00:00:00","00:00:00","00:01:04","00:02:56",NULL
"2627","1","1","King's Row","0","0","6030","6040","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2627","2","1","Hanamura","1","1","7920","7930","00:00:00","00:00:00","00:04:32","00:01:44",NULL
"2627","3","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2627","4","1","Watchpoint: Gibraltar","1","1","5908","5909","00:00:00","00:00:00","00:02:51","00:01:19",NULL
"2628","1","1","Blizzard World","3","2","0","8278","00:09:13","00:00:00","00:01:18","00:01:42",NULL
"2628","2","1","Horizon Lunar Colony","2","0","0","3200","00:03:53","00:00:00","00:03:00","00:04:02",NULL
"2628","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2628","4","1","Watchpoint: Gibraltar","3","1","0","7973","00:06:03","00:00:00","00:01:07","00:01:28",NULL
"2629","1","1","Blizzard World","2","0","10694","6030","00:00:00","00:00:00","00:01:31","00:00:00",NULL
"2629","2","1","Horizon Lunar Colony","1","0","7360","6700","00:00:00","00:00:00","00:01:11","00:00:00",NULL
"2629","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2629","4","1","Dorado","3","1","0","5989","00:08:53","00:00:00","00:02:39","00:03:00",NULL
"2630","1","1","King's Row","4","4","814","815","00:06:25","00:06:00","00:01:53","00:01:05",NULL
"2630","2","1","Hanamura","0","0","4580","4590","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2630","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2630","4","1","Watchpoint: Gibraltar","3","0","0","8059","00:05:27","00:00:00","00:01:11","00:00:00",NULL
"2631","1","1","King's Row","1","1","6836","6837","00:00:00","00:00:00","00:03:23","00:00:39",NULL
"2631","2","1","Hanamura","0","0","8810","8820","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2631","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2631","4","1","Dorado","0","0","8314","8315","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2632","1","1","Blizzard World","1","1","10255","10256","00:00:00","00:00:00","00:01:04","00:01:59",NULL
"2632","2","1","Horizon Lunar Colony","2","2","0","0","00:08:12","00:06:00","00:01:06","00:01:33",NULL
"2632","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2632","4","1","Watchpoint: Gibraltar","2","2","6803","6804","00:00:00","00:00:00","00:01:30","00:02:25",NULL
"2633","1","1","King's Row","5","3","684","0","00:07:33","00:07:21","00:01:25","00:01:53",NULL
"2633","2","1","Hanamura","2","2","0","3300","00:09:33","00:02:50","00:04:26","00:02:09",NULL
"2633","3","1","Lijiang Tower","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2633","4","1","Watchpoint: Gibraltar","1","1","8189","8190","00:00:00","00:00:00","00:03:29","00:04:24",NULL
"2634","1","1","King's Row","3","1","0","10484","00:08:02","00:00:00","00:02:01","00:01:26",NULL
"2634","2","1","Hanamura","0","0","4730","4740","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2634","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2634","4","1","Dorado","1","1","8309","8310","00:00:00","00:00:00","00:02:35","00:03:02",NULL
"2635","1","1","Blizzard World","0","0","8910","8040","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2635","2","1","Hanamura","2","1","0","7000","00:04:53","00:00:00","00:03:09","00:01:21",NULL
"2635","3","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2635","4","1","Dorado","3","3","6078","6079","00:07:06","00:06:49","00:01:52","00:02:49",NULL
"2635","5","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2636","1","1","King's Row","3","2","0","6356","00:04:22","00:00:00","00:00:50","00:02:47",NULL
"2636","2","1","Hanamura","2","0","0","0","00:08:05","00:00:00","00:02:23","00:00:00",NULL
"2636","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2636","4","1","Dorado","3","1","0","9077","00:05:26","00:00:00","00:01:25","00:01:25",NULL
"2637","1","1","Blizzard World","3","2","0","10023","00:09:35","00:00:00","00:01:24","00:00:56",NULL
"2637","2","1","Horizon Lunar Colony","2","0","0","4000","00:05:20","00:00:00","00:01:00","00:00:00",NULL
"2637","3","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2637","4","1","Watchpoint: Gibraltar","3","2","0","6644","00:04:15","00:00:00","00:01:06","00:02:34",NULL
"2638","1","1","King's Row","3","1","0","11452","00:04:19","00:00:00","00:01:25","00:01:09",NULL
"2638","2","1","Hanamura","1","0","0","7000","00:00:00","00:00:00","00:01:46","00:00:00",NULL
"2638","3","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2638","4","1","Dorado","2","2","6119","6120","00:00:00","00:00:00","00:01:07","00:01:38",NULL
"2638","5","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2639","1","1","King's Row","2","1","6890","11307","00:00:00","00:00:00","00:01:28","00:01:41",NULL
"2639","2","1","Horizon Lunar Colony","2","0","0","3300","00:01:50","00:00:00","00:00:49","00:00:00",NULL
"2639","3","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2639","4","1","Watchpoint: Gibraltar","3","3","5739","5738","00:07:30","00:08:32","00:02:46","00:03:41",NULL
"2640","1","1","Blizzard World","3","1","0","11155","00:08:00","00:00:00","00:01:30","00:04:05",NULL
"2640","2","1","Horizon Lunar Colony","2","0","0","3500","00:05:16","00:00:00","00:01:32","00:00:00",NULL
"2640","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2640","4","1","Dorado","3","0","0","8030","00:08:53","00:00:00","00:04:28","00:00:00",NULL
"2641","1","1","King's Row","1","0","10710","9020","00:00:00","00:00:00","00:01:02","00:00:00",NULL
"2641","2","1","Hanamura","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2641","3","1","Lijiang Tower","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2641","4","1","Watchpoint: Gibraltar","3","3","7593","7592","00:05:39","00:08:10","00:01:29","00:04:08",NULL
"2641","5","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2642","1","1","Blizzard World","1","1","11054","11055","00:00:00","00:00:00","00:04:03","00:03:03",NULL
"2642","2","1","Horizon Lunar Colony","1","1","0","3300","00:00:00","00:00:00","00:04:53","00:01:12",NULL
"2642","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2642","4","1","Dorado","1","1","8836","8837","00:00:00","00:00:00","00:01:24","00:01:08",NULL
"2643","1","1","King's Row","3","1","0","11192","00:04:39","00:00:00","00:01:10","00:00:57",NULL
"2643","2","1","Hanamura","2","0","0","0","00:01:29","00:00:00","00:00:51","00:00:00",NULL
"2643","3","1","Lijiang Tower","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2643","4","1","Watchpoint: Gibraltar","3","3","7455","7454","00:05:31","00:06:52","00:02:20","00:01:33",NULL
"2644","1","1","Blizzard World","3","2","0","10522","00:07:21","00:00:00","00:01:29","00:03:30",NULL
"2644","2","1","Hanamura","2","0","0","2500","00:07:50","00:00:00","00:04:10","00:00:00",NULL
"2644","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2644","4","1","Dorado","3","1","0","9504","00:06:28","00:00:00","00:01:32","00:03:27",NULL
"2645","1","1","King's Row","2","2","5881","4919","00:00:00","00:00:00","00:02:23","00:01:28",NULL
"2645","2","1","Hanamura","1","0","0","6700","00:00:00","00:00:00","00:01:01","00:00:00",NULL
"2645","3","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2645","4","1","Dorado","3","2","0","7100","00:07:07","00:00:00","00:01:10","00:03:00",NULL
"2646","1","1","Blizzard World","3","3","0","0","00:08:04","00:06:11","00:01:52","00:02:37",NULL
"2646","2","1","Horizon Lunar Colony","4","3","0","3300","00:02:14","00:04:34","00:01:14","00:01:12",NULL
"2646","3","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2646","4","1","Dorado","3","2","0","4947","00:07:38","00:00:00","00:02:39","00:01:17",NULL
"2647","1","1","Blizzard World","2","2","10594","10287","00:00:00","00:00:00","00:01:53","00:03:08",NULL
"2647","2","1","Horizon Lunar Colony","3","3","0","0","00:02:42","00:06:05","00:01:24","00:01:09",NULL
"2647","3","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2647","4","1","Dorado","2","2","7737","7738","00:00:00","00:00:00","00:03:14","00:00:51",NULL
"2648","1","1","King's Row","3","2","0","6636","00:03:57","00:00:00","00:00:47","00:02:08",NULL
"2648","2","1","Hanamura","3","3","6540","6550","00:03:33","00:03:07","00:02:24","00:01:05",NULL
"2648","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2648","4","1","Watchpoint: Gibraltar","3","3","7090","7089","00:06:27","00:07:21","00:01:23","00:02:36",NULL
"2649","1","1","Blizzard World","2","1","9646","9777","00:00:00","00:00:00","00:01:07","00:03:14",NULL
"2649","2","1","Horizon Lunar Colony","0","0","4400","4410","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2649","3","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2649","4","1","Dorado","2","2","8233","8234","00:00:00","00:00:00","00:02:18","00:01:23",NULL
"2650","1","1","King's Row","2","0","6871","7030","00:00:00","00:00:00","00:03:39","00:00:00",NULL
"2650","2","1","Hanamura","3","3","0","0","00:02:08","00:07:39","00:00:53","00:01:04",NULL
"2650","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2650","4","1","Watchpoint: Gibraltar","3","2","0","8020","00:06:59","00:00:00","00:01:18","00:00:59",NULL
"2651","1","1","Blizzard World","1","0","7763","8310","00:00:00","00:00:00","00:04:20","00:00:00",NULL
"2651","2","1","Hanamura","2","1","0","9800","00:08:02","00:00:00","00:04:21","00:04:27",NULL
"2651","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2651","4","1","Dorado","3","3","6147","6148","00:07:09","00:05:58","00:01:32","00:01:20",NULL
"2651","5","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2652","1","1","King's Row","2","2","5223","5224","00:00:00","00:00:00","00:02:04","00:04:18",NULL
"2652","2","1","Hanamura","2","0","0","6700","00:03:44","00:00:00","00:02:33","00:00:00",NULL
"2652","3","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2652","4","1","Watchpoint: Gibraltar","4","4","4315","7694","00:06:58","00:08:24","00:02:31","00:00:56",NULL
"2653","1","1","Blizzard World","0","0","9690","9700","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2653","2","1","Horizon Lunar Colony","0","0","3460","3470","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2653","3","1","Lijiang Tower","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2653","4","1","Watchpoint: Gibraltar","4","4","5487","5214","00:07:23","00:06:32","00:01:48","00:01:07",NULL
"2654","1","1","Blizzard World","3","0","0","0","00:09:31","00:00:00","00:03:41","00:00:00",NULL
"2654","2","1","Horizon Lunar Colony","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2654","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2654","4","1","Watchpoint: Gibraltar","2","2","8560","8561","00:00:00","00:00:00","00:01:13","00:03:20",NULL
"2654","5","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2655","1","1","Blizzard World","2","3","6960","0","00:00:00","00:08:00","00:01:47","00:01:48",NULL
"2655","2","1","Horizon Lunar Colony","0","0","9620","5650","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2655","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2655","4","1","Watchpoint: Gibraltar","5","6","46","0","00:06:24","00:03:43","00:01:49","00:01:08",NULL
"2656","1","1","Blizzard World","1","1","8179","8180","00:00:00","00:00:00","00:04:12","00:03:10",NULL
"2656","2","1","Horizon Lunar Colony","2","2","0","6460","00:04:17","00:06:19","00:01:06","00:02:00",NULL
"2656","3","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2656","4","1","Dorado","1","1","6053","6054","00:00:00","00:00:00","00:02:40","00:01:29",NULL
"2657","1","1","Blizzard World","1","1","11109","11110","00:00:00","00:00:00","00:02:44","00:03:28",NULL
"2657","2","1","Horizon Lunar Colony","2","0","0","0","00:09:59","00:00:00","00:04:48","00:00:00",NULL
"2657","3","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2657","4","1","Watchpoint: Gibraltar","4","4","7116","7117","00:05:57","00:03:56","00:01:45","00:00:51",NULL
"2657","5","1","Nepal","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2658","1","1","King's Row","2","2","6811","6812","00:00:00","00:00:00","00:01:59","00:02:15",NULL
"2658","2","1","Hanamura","2","2","3300","0","00:01:27","00:05:48","00:00:41","00:01:30",NULL
"2658","3","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2658","4","1","Dorado","0","0","8121","8122","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2659","1","1","Blizzard World","3","3","0","0","00:06:18","00:08:11","00:01:17","00:02:27",NULL
"2659","2","1","Horizon Lunar Colony","0","0","8240","8250","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2659","3","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2659","4","1","Dorado","3","0","0","7668","00:06:48","00:00:00","00:01:41","00:00:00",NULL
"2660","1","1","King's Row","1","1","11065","11066","00:00:00","00:00:00","00:01:17","00:02:41",NULL
"2660","2","1","Hanamura","1","1","5010","5020","00:00:00","00:00:00","00:02:47","00:02:01",NULL
"2660","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2660","4","1","Watchpoint: Gibraltar","3","1","0","7668","00:06:22","00:00:00","00:01:12","00:01:48",NULL
"2660","5","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2661","1","1","King's Row","3","3","5220","0","00:07:51","00:07:40","00:01:40","00:01:52",NULL
"2661","2","1","Horizon Lunar Colony","3","3","0","0","00:05:09","00:02:34","00:03:02","00:01:45",NULL
"2661","3","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2661","4","1","Watchpoint: Gibraltar","3","3","8309","8310","00:05:10","00:04:10","00:01:19","00:01:23",NULL
"2662","1","1","Blizzard World","3","0","0","8400","00:05:08","00:00:00","00:01:10","00:00:00",NULL
"2662","2","1","Hanamura","2","1","0","4000","00:02:32","00:00:00","00:01:24","00:02:54",NULL
"2662","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2662","4","1","Dorado","3","2","0","4149","00:03:50","00:00:00","00:01:13","00:01:11",NULL
"2663","1","1","Blizzard World","1","1","10412","10413","00:00:00","00:00:00","00:01:28","00:00:54",NULL
"2663","2","1","Horizon Lunar Colony","1","1","6130","6140","00:00:00","00:00:00","00:02:41","00:01:14",NULL
"2663","3","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2663","4","1","Dorado","1","1","8571","8572","00:00:00","00:00:00","00:03:15","00:01:23",NULL
"2664","1","1","King's Row","3","3","0","3810","00:06:33","00:06:57","00:03:21","00:01:02",NULL
"2664","2","1","Hanamura","1","1","0","3300","00:00:00","00:00:00","00:03:09","00:00:56",NULL
"2664","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2664","4","1","Dorado","3","2","0","7028","00:07:42","00:00:00","00:03:24","00:04:19",NULL
"2664","5","1","Nepal","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2665","1","1","Blizzard World","2","0","10857","9460","00:00:00","00:00:00","00:01:24","00:00:00",NULL
"2665","2","1","Horizon Lunar Colony","2","1","0","0","00:07:14","00:00:00","00:03:09","00:01:30",NULL
"2665","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2665","4","1","Watchpoint: Gibraltar","1","1","7870","7871","00:00:00","00:00:00","00:03:22","00:03:05",NULL
"2665","5","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2666","1","1","King's Row","1","0","11345","7810","00:00:00","00:00:00","00:03:50","00:00:00",NULL
"2666","2","1","Hanamura","2","2","0","0","00:06:28","00:04:28","00:02:43","00:03:02",NULL
"2666","3","1","Oasis","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2666","4","1","Dorado","3","0","0","8388","00:08:02","00:00:00","00:03:22","00:00:00",NULL
"2667","1","1","Blizzard World","2","2","11084","11085","00:00:00","00:00:00","00:04:25","00:02:12",NULL
"2667","2","1","Hanamura","1","1","0","3300","00:00:00","00:00:00","00:03:18","00:01:41",NULL
"2667","3","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2667","4","1","Dorado","2","2","7560","7561","00:00:00","00:00:00","00:01:54","00:03:21",NULL
"2668","1","1","King's Row","3","0","0","4240","00:07:29","00:00:00","00:00:44","00:00:00",NULL
"2668","2","1","Horizon Lunar Colony","2","1","0","0","00:03:06","00:00:00","00:01:43","00:01:20",NULL
"2668","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2668","4","1","Watchpoint: Gibraltar","3","1","0","7559","00:05:00","00:00:00","00:02:03","00:02:15",NULL
"2669","1","1","King's Row","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2669","2","1","Hanamura","2","1","0","0","00:03:18","00:00:00","00:02:25","00:02:14",NULL
"2669","3","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2669","4","1","Dorado","3","1","0","8469","00:08:55","00:00:00","00:01:55","00:03:00",NULL
"2670","1","1","Blizzard World","3","2","0","5902","00:04:36","00:00:00","00:00:58","00:03:37",NULL
"2670","2","1","Horizon Lunar Colony","1","0","9800","0","00:00:00","00:00:00","00:04:22","00:00:00",NULL
"2670","3","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2670","4","1","Dorado","2","1","7860","6988","00:00:00","00:00:00","00:01:17","00:02:59",NULL
"2671","1","1","Blizzard World","1","1","10925","10926","00:00:00","00:00:00","00:01:04","00:01:53",NULL
"2671","2","1","Horizon Lunar Colony","2","1","0","0","00:04:40","00:00:00","00:03:37","00:01:01",NULL
"2671","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2671","4","1","Watchpoint: Gibraltar","3","0","0","7828","00:06:07","00:00:00","00:02:24","00:00:00",NULL
"2672","1","1","King's Row","2","2","3488","0","00:00:00","00:00:00","00:01:11","00:01:31",NULL
"2672","2","1","Hanamura","1","1","0","3300","00:00:00","00:00:00","00:02:24","00:04:07",NULL
"2672","3","1","Oasis","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2672","4","1","Dorado","0","0","7840","7841","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2673","1","1","Blizzard World","2","1","7200","9558","00:00:00","00:00:00","00:02:35","00:03:41",NULL
"2673","2","1","Horizon Lunar Colony","3","3","0","3300","00:07:39","00:05:14","00:00:46","00:01:24",NULL
"2673","3","1","Lijiang Tower","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2673","4","1","Watchpoint: Gibraltar","1","1","7850","7851","00:00:00","00:00:00","00:01:53","00:04:14",NULL
"2674","1","1","Blizzard World","3","2","0","5699","00:06:08","00:00:00","00:01:12","00:02:41",NULL
"2674","2","1","Horizon Lunar Colony","1","1","0","3300","00:00:00","00:00:00","00:03:01","00:03:33",NULL
"2674","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2674","4","1","Dorado","1","1","9248","9249","00:00:00","00:00:00","00:03:45","00:01:27",NULL
"2674","5","1","Nepal","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2675","1","1","King's Row","3","3","0","3300","00:08:03","00:04:55","00:02:34","00:02:11",NULL
"2675","2","1","Hanamura","2","1","0","7400","00:03:40","00:00:00","00:01:55","00:01:35",NULL
"2675","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2675","4","1","Watchpoint: Gibraltar","4","3","3108","7761","00:08:25","00:06:56","00:02:09","00:03:18",NULL
"2676","1","1","King's Row","2","1","6958","8892","00:00:00","00:00:00","00:00:59","00:02:44",NULL
"2676","2","1","Horizon Lunar Colony","3","4","0","0","00:03:03","00:03:27","00:01:38","00:01:16",NULL
"2676","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2676","4","1","Watchpoint: Gibraltar","3","3","7530","7529","00:04:14","00:09:10","00:01:05","00:01:49",NULL
"2677","1","1","King's Row","3","2","0","3804","00:09:54","00:00:00","00:04:36","00:04:36",NULL
"2677","2","1","Hanamura","2","2","3300","0","00:03:19","00:09:45","00:01:19","00:01:23",NULL
"2677","3","1","Oasis","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2677","4","1","Watchpoint: Gibraltar","2","2","8676","8677","00:00:00","00:00:00","00:02:46","00:04:17",NULL
"2678","1","1","Blizzard World","3","3","0","3300","00:08:09","00:06:23","00:01:01","00:01:01",NULL
"2678","2","1","Horizon Lunar Colony","1","1","8910","8920","00:00:00","00:00:00","00:02:54","00:01:11",NULL
"2678","3","1","Lijiang Tower","1","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2678","4","1","Dorado","0","0","6761","6762","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2679","1","1","King's Row","3","0","0","8760","00:07:40","00:00:00","00:01:15","00:00:00",NULL
"2679","2","1","Horizon Lunar Colony","4","3","0","0","00:03:03","00:03:43","00:01:35","00:01:37",NULL
"2679","3","1","Lijiang Tower","2","1","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2679","4","1","Watchpoint: Gibraltar","3","0","0","7678","00:08:57","00:00:00","00:02:54","00:00:00",NULL
"2680","1","1","Watchpoint: Gibraltar","3","0","0","8333","00:06:56","00:00:00","00:02:59","00:00:00",NULL
"2680","2","1","Horizon Lunar Colony","2","4","0","0","00:03:41","00:03:34","00:01:45","00:01:26",NULL
"2680","3","1","Lijiang Tower","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2680","4","1","King's Row","3","2","0","6592","00:07:55","00:00:00","00:02:14","00:04:32",NULL
"2680","5","1","Dorado","2","0","8476","7710","00:00:00","00:00:00","00:02:06","00:00:00",NULL
"2681","1","1","Dorado","0","0","8534","8533","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2681","2","1","Hanamura","0","1","6700","6420","00:00:00","00:00:00","00:00:00","00:01:48",NULL
"2681","3","1","Oasis","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2681","4","1","Blizzard World","0","0","3300","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2817","1","1","Dorado","1","1","6739","6738","00:00:00","00:00:00","00:01:34","00:04:35",NULL
"2817","2","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"2817","3","1","Temple of Anubis","0","2","0","0","00:00:00","00:06:57","00:00:00","00:03:46",NULL
"2817","4","1","Eichenwalde","0","1","9690","11115","00:00:00","00:00:00","00:00:00","00:03:30",NULL
"3141","1","1","Junkertown","2","2","8830","8831","00:00:00","00:00:00","00:00:59","00:01:30",NULL
"3141","2","1","Ilios","0","2","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3141","3","1","Temple of Anubis","0","0","0","3300","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3142","1","1","Watchpoint: Gibraltar","3","3","7788","7789","00:08:20","00:06:37","00:03:02","00:01:27",NULL
"3142","2","1","Horizon Lunar Colony","0","0","8000","8010","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3142","3","1","Lijiang Tower","2","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
"3142","4","1","King's Row","3","2","0","4948","00:06:32","00:00:00","00:01:52","00:03:46",NULL
"3142","5","1","Dorado","1","1","9372","9373","00:00:00","00:00:00","00:01:44","00:01:20",NULL
"3394","1","0",NULL,"0","0","0","0","00:00:00","00:00:00","00:00:00","00:00:00",NULL
